source,target,kind,label,loop,call
func:arch_builder/train_vertical_slice.py:train,func:arch_builder/credit.py:CreditBuffer.metrics,calls,,,credit.metrics
func:arch_builder/train_vertical_slice.py:train,func:arch_builder/credit.py:ModeCreditLedger.metrics,calls,,,credit.metrics
func:arch_builder/train_vertical_slice.py:train,func:arch_builder/primitive_matrix.py:PrimitiveMatrix5x5.metrics,calls,,,credit.metrics
func:arch_builder/train_vertical_slice.py:train,func:arch_builder/reporting.py:append_csv,calls,,,append_csv
func:arch_builder/train_vertical_slice.py:train,func:arch_builder/credit.py:CreditBuffer.update,calls,,,last_eval.update
func:arch_builder/train_vertical_slice.py:train,func:arch_builder/credit.py:ModeCreditLedger.update,calls,,,last_eval.update
func:arch_builder/train_vertical_slice.py:train,func:arch_builder/train_vertical_slice.py:inspect_action_program,calls,,,inspect_action_program
func:arch_builder/train_vertical_slice.py:train,func:arch_builder/task_config.py:load_task_config,calls,,,load_task_config
func:arch_builder/train_vertical_slice.py:train,func:arch_builder/train_audio_frontend.py:amp_dtype,calls,,,amp_dtype
func:arch_builder/train_vertical_slice.py:train,func:arch_builder/train_vertical_slice.py:amp_dtype,calls,,,amp_dtype
func:arch_builder/train_vertical_slice.py:train,func:arch_builder/train_vertical_slice.py:dependency_metrics,calls,,,dependency_metrics
func:arch_builder/train_vertical_slice.py:train,func:arch_builder/credit.py:CreditBuffer.update,calls,,,ev.update
func:arch_builder/train_vertical_slice.py:train,func:arch_builder/credit.py:ModeCreditLedger.update,calls,,,ev.update
func:arch_builder/train_vertical_slice.py:train,func:arch_builder/train_vertical_slice.py:specialization_metrics,calls,,,specialization_metrics
func:arch_builder/train_vertical_slice.py:train,func:arch_builder/train_vertical_slice.py:curriculum_phase,calls,,,curriculum_phase
func:arch_builder/train_vertical_slice.py:train,func:arch_builder/train_vertical_slice.py:write_program_report,calls,,,write_program_report
func:arch_builder/train_vertical_slice.py:train,func:arch_builder/task_config.py:legacy_task_path,calls,,,legacy_task_path
func:arch_builder/train_vertical_slice.py:train,func:arch_builder/credit.py:CreditBuffer.update,calls,,,scaler.update
func:arch_builder/train_vertical_slice.py:train,func:arch_builder/credit.py:ModeCreditLedger.update,calls,,,scaler.update
func:arch_builder/train_vertical_slice.py:train,func:arch_builder/credit.py:CreditBuffer.update,calls,,,credit.update
func:arch_builder/train_vertical_slice.py:train,func:arch_builder/credit.py:ModeCreditLedger.update,calls,,,credit.update
func:arch_builder/train_vertical_slice.py:train,func:arch_builder/train_vertical_slice.py:compute_training_objective,calls,,,compute_training_objective
func:tools/agent_codegraph/build_agent_codegraph.py:load_config_file,func:tools/agent_codegraph/build_agent_codegraph.py:read_text,calls,,,path.read_text
func:tools/agent_codegraph/build_agent_codegraph.py:load_config_file,func:tools/agent_inspector/inspect_project.py:read_text,calls,,,path.read_text
func:tools/agent_codegraph/build_agent_codegraph.py:load_config_file,func:tools/build_code_logic_graph.py:read_text,calls,,,path.read_text
func:tools/agent_codegraph/build_agent_codegraph.py:load_config,func:tools/agent_codegraph/build_agent_codegraph.py:load_config_file,calls,,,load_config_file
func:tools/agent_codegraph/build_agent_codegraph.py:load_config,func:tools/agent_codegraph/build_agent_codegraph.py:deep_merge,calls,,,deep_merge
func:tools/agent_codegraph/build_agent_codegraph.py:read_text,func:tools/agent_inspector/inspect_project.py:read_text,calls,,,p.read_text
func:tools/agent_codegraph/build_agent_codegraph.py:read_text,func:tools/build_code_logic_graph.py:read_text,calls,,,p.read_text
func:tools/agent_codegraph/build_agent_codegraph.py:call_name,func:tools/agent_inspector/inspect_project.py:call_name,calls,,,call_name
func:tools/agent_codegraph/build_agent_codegraph.py:call_name,func:tools/build_code_logic_graph.py:call_name,calls,,,call_name
func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor.visit_Call,func:tools/agent_codegraph/build_agent_codegraph.py:call_name,calls,,,call_name
func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor.visit_Call,func:tools/agent_inspector/inspect_project.py:call_name,calls,,,call_name
func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor.visit_Call,func:tools/build_code_logic_graph.py:call_name,calls,,,call_name
func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor.visit_Call,func:tools/agent_codegraph/build_agent_codegraph.py:lit,calls,,,lit
func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor.visit_Call,func:tools/build_code_logic_graph.py:lit,calls,,,lit
func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor.visit_Attribute,func:tools/agent_codegraph/build_agent_codegraph.py:self_attr,calls,,,self_attr
func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor.visit_Attribute,func:tools/agent_inspector/inspect_project.py:self_attr,calls,,,self_attr
func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor.visit_Attribute,func:tools/build_code_logic_graph.py:self_attr,calls,,,self_attr
func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor.visit_Assign,func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor._target,calls,,,self._target
func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor.visit_Assign,func:tools/agent_inspector/inspect_project.py:FV._target,calls,,,self._target
func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor.visit_Assign,func:tools/build_code_logic_graph.py:FuncVisitor._target,calls,,,self._target
func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor.visit_AnnAssign,func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor._target,calls,,,self._target
func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor.visit_AnnAssign,func:tools/agent_inspector/inspect_project.py:FV._target,calls,,,self._target
func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor.visit_AnnAssign,func:tools/build_code_logic_graph.py:FuncVisitor._target,calls,,,self._target
func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor.visit_AugAssign,func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor._target,calls,,,self._target
func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor.visit_AugAssign,func:tools/agent_inspector/inspect_project.py:FV._target,calls,,,self._target
func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor.visit_AugAssign,func:tools/build_code_logic_graph.py:FuncVisitor._target,calls,,,self._target
func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor._target,func:tools/agent_codegraph/build_agent_codegraph.py:self_attr,calls,,,self_attr
func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor._target,func:tools/agent_inspector/inspect_project.py:self_attr,calls,,,self_attr
func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor._target,func:tools/build_code_logic_graph.py:self_attr,calls,,,self_attr
func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor._target,func:tools/agent_inspector/inspect_project.py:FV._target,calls,,,self._target
func:tools/agent_codegraph/build_agent_codegraph.py:FuncVisitor._target,func:tools/build_code_logic_graph.py:FuncVisitor._target,calls,,,self._target
func:tools/agent_codegraph/build_agent_codegraph.py:parse_py,func:tools/agent_codegraph/build_agent_codegraph.py:read_text,calls,,,read_text
func:tools/agent_codegraph/build_agent_codegraph.py:parse_py,func:tools/agent_inspector/inspect_project.py:read_text,calls,,,read_text
func:tools/agent_codegraph/build_agent_codegraph.py:parse_py,func:tools/build_code_logic_graph.py:read_text,calls,,,read_text
func:tools/agent_codegraph/build_agent_codegraph.py:parse_py,func:tools/agent_codegraph/build_agent_codegraph.py:role_of,calls,,,role_of
func:tools/agent_codegraph/build_agent_codegraph.py:parse_py,func:tools/agent_inspector/inspect_project.py:role_of,calls,,,role_of
func:tools/agent_codegraph/build_agent_codegraph.py:parse_py,func:tools/build_code_logic_graph.py:role_of,calls,,,role_of
func:tools/agent_codegraph/build_agent_codegraph.py:parse_py,func:tools/agent_codegraph/build_agent_codegraph.py:rel,calls,,,rel
func:tools/agent_codegraph/build_agent_codegraph.py:parse_py,func:tools/agent_inspector/inspect_project.py:rel,calls,,,rel
func:tools/agent_codegraph/build_agent_codegraph.py:parse_py,func:tools/build_code_logic_graph.py:rel,calls,,,rel
func:tools/agent_codegraph/build_agent_codegraph.py:project_files,func:tools/agent_codegraph/build_agent_codegraph.py:should_skip,calls,,,should_skip
func:tools/agent_codegraph/build_agent_codegraph.py:project_files,func:tools/build_code_logic_graph.py:should_skip,calls,,,should_skip
func:tools/agent_codegraph/build_agent_codegraph.py:build_graph,func:tools/agent_codegraph/build_agent_codegraph.py:project_files,calls,,,project_files
func:tools/agent_codegraph/build_agent_codegraph.py:build_graph,func:tools/build_code_logic_graph.py:project_files,calls,,,project_files
func:tools/agent_codegraph/build_agent_codegraph.py:build_graph,func:tools/agent_codegraph/build_agent_codegraph.py:summarize,calls,,,summarize
func:tools/agent_codegraph/build_agent_codegraph.py:build_graph,func:tools/agent_codegraph/build_agent_codegraph.py:read_text,calls,,,read_text
func:tools/agent_codegraph/build_agent_codegraph.py:build_graph,func:tools/agent_inspector/inspect_project.py:read_text,calls,,,read_text
func:tools/agent_codegraph/build_agent_codegraph.py:build_graph,func:tools/build_code_logic_graph.py:read_text,calls,,,read_text
func:tools/agent_codegraph/build_agent_codegraph.py:build_graph,func:tools/agent_codegraph/build_agent_codegraph.py:analyze_graph,calls,,,analyze_graph
func:tools/agent_codegraph/build_agent_codegraph.py:build_graph,func:tools/agent_codegraph/build_agent_codegraph.py:role_of,calls,,,role_of
func:tools/agent_codegraph/build_agent_codegraph.py:build_graph,func:tools/agent_inspector/inspect_project.py:role_of,calls,,,role_of
